Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
38;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:36;08:04:00;08:04:09;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:00:18;00:00:09;;;;;;;;;;−9;0;0;0;0;0
38;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:32;08:22:00;08:22:15;00:17:18;00:17:18;00:17:23;00:17:23;00:17:18;00:17:23;00:00:42;00:00:43;Scheduled stop;0;00:00:14;00:00:15;00:18:00;00:18:00;00:17:56;00:17:56;00:18:00;00:18:00;00:18:06;00:18:06;5;1;0;0;0;0;0
39;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:40;08:04:00;08:04:18;;;;;;;00:00:42;00:00:38;Scheduled stop;0;00:00:22;00:00:18;;;;;;;;;;−4;0;0;0;0;0
39;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:38;08:22:00;08:22:13;00:17:18;00:17:18;00:17:20;00:17:20;00:17:18;00:17:20;00:00:42;00:00:35;Scheduled stop;0;00:00:20;00:00:13;00:18:00;00:18:00;00:17:58;00:17:58;00:18:00;00:18:00;00:17:55;00:17:55;2;−7;0;0;0;0;0
40;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:14:46;08:04:00;08:15:25;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:11:28;00:11:25;;;;;;;;;;−3;0;0;0;0;0
40;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:32:27;08:22:00;08:33:12;00:17:18;00:17:18;00:17:02;00:17:02;00:17:18;00:17:02;00:00:42;00:00:45;Scheduled stop;0;00:11:09;00:11:12;00:18:00;00:18:00;00:17:41;00:17:41;00:18:00;00:18:00;00:17:47;00:17:47;−16;3;0;0;0;0;0
41;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:32;08:04:00;08:04:13;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:14;00:00:13;;;;;;;;;;−1;0;0;0;0;0
41;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:33;08:22:00;08:22:06;00:17:18;00:17:18;00:17:20;00:17:20;00:17:18;00:17:20;00:00:42;00:00:33;Scheduled stop;0;00:00:15;00:00:06;00:18:00;00:18:00;00:18:01;00:18:01;00:18:00;00:18:00;00:17:53;00:17:53;2;−9;0;0;0;0;0
42;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:04:05;08:04:00;08:04:44;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:47;00:00:44;;;;;;;;;;−3;0;0;0;0;0
42;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:22:16;08:22:00;08:22:58;00:17:18;00:17:18;00:17:32;00:17:32;00:17:18;00:17:32;00:00:42;00:00:42;Scheduled stop;0;00:00:58;00:00:58;00:18:00;00:18:00;00:18:11;00:18:11;00:18:00;00:18:00;00:18:14;00:18:14;14;0;0;0;0;0;0
43;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:12:30;08:04:00;08:13:02;;;;;;;00:00:42;00:00:32;Scheduled stop;0;00:09:12;00:09:02;;;;;;;;;;−10;0;0;0;0;0
43;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:30:34;08:22:00;08:31:16;00:17:18;00:17:18;00:17:32;00:17:32;00:17:18;00:17:32;00:00:42;00:00:42;Scheduled stop;0;00:09:16;00:09:16;00:18:00;00:18:00;00:18:04;00:18:04;00:18:00;00:18:00;00:18:14;00:18:14;14;0;0;0;0;0;0
44;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:43;08:04:00;08:04:26;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:00:25;00:00:26;;;;;;;;;;1;0;0;0;0;0
44;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:22;08:22:00;08:22:01;00:17:18;00:17:18;00:16:56;00:16:56;00:17:18;00:16:56;00:00:42;00:00:39;Scheduled stop;0;00:00:04;00:00:01;00:18:00;00:18:00;00:17:39;00:17:39;00:18:00;00:18:00;00:17:35;00:17:35;−22;−3;0;0;0;0;0
45;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:41;08:04:00;08:04:32;;;;;;;00:00:42;00:00:51;Scheduled stop;0;00:00:23;00:00:32;;;;;;;;;;9;0;0;0;0;0
45;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:37;08:22:00;08:22:17;00:17:18;00:17:18;00:17:05;00:17:05;00:17:18;00:17:05;00:00:42;00:00:40;Scheduled stop;0;00:00:19;00:00:17;00:18:00;00:18:00;00:17:56;00:17:56;00:18:00;00:18:00;00:17:45;00:17:45;−13;−2;0;0;0;0;0
46;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:51;08:04:00;08:04:28;;;;;;;00:00:42;00:00:37;Scheduled stop;0;00:00:33;00:00:28;;;;;;;;;;−5;0;0;0;0;0
46;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:23:09;08:22:00;08:23:43;00:17:18;00:17:18;00:18:41;00:18:41;00:17:18;00:18:41;00:00:42;00:00:34;Scheduled stop;0;00:01:51;00:01:43;00:18:00;00:18:00;00:19:18;00:19:18;00:18:00;00:18:00;00:19:15;00:19:15;83;−8;0;0;0;0;0
47;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:25;08:04:00;08:04:07;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:00:07;00:00:07;;;;;;;;;;0;0;0;0;0;0
47;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:22:38;08:22:00;08:23:05;00:17:18;00:17:18;00:18:31;00:18:31;00:17:18;00:18:31;00:00:42;00:00:27;Scheduled stop;0;00:01:20;00:01:05;00:18:00;00:18:00;00:19:13;00:19:13;00:18:00;00:18:00;00:18:58;00:18:58;73;−15;0;0;0;0;0
48;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:04:00;08:04:00;08:05:12;;;;;;;00:00:42;00:01:12;Scheduled stop;0;00:00:42;00:01:12;;;;;;;;;;30;0;0;0;0;0
48;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:36;08:22:00;08:22:04;00:17:18;00:17:18;00:16:24;00:16:24;00:17:18;00:16:24;00:00:42;00:00:28;Scheduled stop;0;00:00:18;00:00:04;00:18:00;00:18:00;00:17:36;00:17:36;00:18:00;00:18:00;00:16:52;00:16:52;−54;−14;0;0;0;0;0
49;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:28;08:04:00;08:04:06;;;;;;;00:00:42;00:00:38;Scheduled stop;0;00:00:10;00:00:06;;;;;;;;;;−4;0;0;0;0;0
49;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:22:15;08:22:00;08:22:54;00:17:18;00:17:18;00:18:09;00:18:09;00:17:18;00:18:09;00:00:42;00:00:39;Scheduled stop;0;00:00:57;00:00:54;00:18:00;00:18:00;00:18:47;00:18:47;00:18:00;00:18:00;00:18:48;00:18:48;51;−3;0;0;0;0;0
50;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:04:16;08:04:00;08:05:28;;;;;;;00:00:42;00:01:12;Scheduled stop;0;00:00:58;00:01:28;;;;;;;;;;30;0;0;0;0;0
50;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:18;08:22:00;08:22:00;00:17:18;00:17:18;00:15:50;00:15:50;00:17:18;00:15:50;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:18:00;00:18:00;00:17:02;00:17:02;00:18:00;00:18:00;00:16:32;00:16:32;−88;0;0;0;0;0;0
51;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:48;08:04:00;08:04:40;;;;;;;00:00:42;00:00:52;Scheduled stop;0;00:00:30;00:00:40;;;;;;;;;;10;0;0;0;0;0
51;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:47;08:22:00;08:22:31;00:17:18;00:17:18;00:17:07;00:17:07;00:17:18;00:17:07;00:00:42;00:00:44;Scheduled stop;0;00:00:29;00:00:31;00:18:00;00:18:00;00:17:59;00:17:59;00:18:00;00:18:00;00:17:51;00:17:51;−11;2;0;0;0;0;0
52;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:23;08:04:00;08:04:06;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:00:05;00:00:06;;;;;;;;;;1;0;0;0;0;0
52;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:48;08:22:00;08:22:22;00:17:18;00:17:18;00:17:42;00:17:42;00:17:18;00:17:42;00:00:42;00:00:34;Scheduled stop;0;00:00:30;00:00:22;00:18:00;00:18:00;00:18:25;00:18:25;00:18:00;00:18:00;00:18:16;00:18:16;24;−8;0;0;0;0;0
53;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:58;08:04:00;08:04:54;;;;;;;00:00:42;00:00:56;Scheduled stop;0;00:00:40;00:00:54;;;;;;;;;;14;0;0;0;0;0
53;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:51;08:22:00;08:22:25;00:17:18;00:17:18;00:16:57;00:16:57;00:17:18;00:16:57;00:00:42;00:00:34;Scheduled stop;0;00:00:33;00:00:25;00:18:00;00:18:00;00:17:53;00:17:53;00:18:00;00:18:00;00:17:31;00:17:31;−21;−8;0;0;0;0;0
54;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:50;08:04:00;08:04:38;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:32;00:00:38;;;;;;;;;;6;0;0;0;0;0
54;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:35;08:22:00;08:22:10;00:17:18;00:17:18;00:16:57;00:16:57;00:17:18;00:16:57;00:00:42;00:00:35;Scheduled stop;0;00:00:17;00:00:10;00:18:00;00:18:00;00:17:45;00:17:45;00:18:00;00:18:00;00:17:32;00:17:32;−21;−7;0;0;0;0;0
55;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:08:27;08:04:00;08:09:35;;;;;;;00:00:42;00:01:08;Scheduled stop;0;00:05:09;00:05:35;;;;;;;;;;26;0;0;0;0;0
55;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:26:12;08:22:00;08:26:59;00:17:18;00:17:18;00:16:37;00:16:37;00:17:18;00:16:37;00:00:42;00:00:47;Scheduled stop;0;00:04:54;00:04:59;00:18:00;00:18:00;00:17:45;00:17:45;00:18:00;00:18:00;00:17:24;00:17:24;−41;5;0;0;0;0;0
56;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:04:14;08:04:00;08:05:26;;;;;;;00:00:42;00:01:12;Scheduled stop;0;00:00:56;00:01:26;;;;;;;;;;30;0;0;0;0;0
56;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:23:03;08:22:00;08:23:45;00:17:18;00:17:18;00:17:37;00:17:37;00:17:18;00:17:37;00:00:42;00:00:42;Scheduled stop;0;00:01:45;00:01:45;00:18:00;00:18:00;00:18:49;00:18:49;00:18:00;00:18:00;00:18:19;00:18:19;19;0;0;0;0;0;0
57;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:04:41;08:04:00;08:05:24;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:01:23;00:01:24;;;;;;;;;;1;0;0;0;0;0
57;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:57;08:22:00;08:22:37;00:17:18;00:17:18;00:16:33;00:16:33;00:17:18;00:16:33;00:00:42;00:00:40;Scheduled stop;0;00:00:39;00:00:37;00:18:00;00:18:00;00:17:16;00:17:16;00:18:00;00:18:00;00:17:13;00:17:13;−45;−2;0;0;0;0;0
58;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:04:23;08:04:00;08:05:06;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:01:05;00:01:06;;;;;;;;;;1;0;0;0;0;0
58;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:35;08:22:00;08:22:17;00:17:18;00:17:18;00:16:29;00:16:29;00:17:18;00:16:29;00:00:42;00:00:42;Scheduled stop;0;00:00:17;00:00:17;00:18:00;00:18:00;00:17:12;00:17:12;00:18:00;00:18:00;00:17:11;00:17:11;−49;0;0;0;0;0;0
59;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:25;08:04:00;08:04:17;;;;;;;00:00:42;00:00:52;Scheduled stop;0;00:00:07;00:00:17;;;;;;;;;;10;0;0;0;0;0
59;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:22:52;08:22:00;08:23:34;00:17:18;00:17:18;00:18:35;00:18:35;00:17:18;00:18:35;00:00:42;00:00:42;Scheduled stop;0;00:01:34;00:01:34;00:18:00;00:18:00;00:19:27;00:19:27;00:18:00;00:18:00;00:19:17;00:19:17;77;0;0;0;0;0;0
60;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:04:06;08:04:00;08:04:49;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:00:48;00:00:49;;;;;;;;;;1;0;0;0;0;0
60;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:27;08:22:00;08:22:00;00:17:18;00:17:18;00:16:38;00:16:38;00:17:18;00:16:38;00:00:42;00:00:33;Scheduled stop;0;00:00:09;00:00:00;00:18:00;00:18:00;00:17:21;00:17:21;00:18:00;00:18:00;00:17:11;00:17:11;−40;−9;0;0;0;0;0
61;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:04:03;08:04:00;08:04:36;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:00:45;00:00:36;;;;;;;;;;−9;0;0;0;0;0
61;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:20;08:22:00;08:22:00;00:17:18;00:17:18;00:16:44;00:16:44;00:17:18;00:16:44;00:00:42;00:00:40;Scheduled stop;0;00:00:02;00:00:00;00:18:00;00:18:00;00:17:17;00:17:17;00:18:00;00:18:00;00:17:24;00:17:24;−34;−2;0;0;0;0;0
62;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:55;08:04:00;08:04:24;;;;;;;00:00:42;00:00:29;Scheduled stop;0;00:00:37;00:00:24;;;;;;;;;;−13;0;0;0;0;0
62;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:44;08:22:00;08:22:12;00:17:18;00:17:18;00:17:20;00:17:20;00:17:18;00:17:20;00:00:42;00:00:28;Scheduled stop;0;00:00:26;00:00:12;00:18:00;00:18:00;00:17:49;00:17:49;00:18:00;00:18:00;00:17:48;00:17:48;2;−14;0;0;0;0;0
63;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:48;08:04:00;08:04:36;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:30;00:00:36;;;;;;;;;;6;0;0;0;0;0
63;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:22:45;08:22:00;08:23:30;00:17:18;00:17:18;00:18:09;00:18:09;00:17:18;00:18:09;00:00:42;00:00:45;Scheduled stop;0;00:01:27;00:01:30;00:18:00;00:18:00;00:18:57;00:18:57;00:18:00;00:18:00;00:18:54;00:18:54;51;3;0;0;0;0;0
64;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:04:06;08:04:00;08:04:47;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:48;00:00:47;;;;;;;;;;−1;0;0;0;0;0
64;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:44;08:22:00;08:22:22;00:17:18;00:17:18;00:16:57;00:16:57;00:17:18;00:16:57;00:00:42;00:00:38;Scheduled stop;0;00:00:26;00:00:22;00:18:00;00:18:00;00:17:38;00:17:38;00:18:00;00:18:00;00:17:35;00:17:35;−21;−4;0;0;0;0;0
65;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:04:08;08:04:00;08:04:45;;;;;;;00:00:42;00:00:37;Scheduled stop;0;00:00:50;00:00:45;;;;;;;;;;−5;0;0;0;0;0
65;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:36;08:22:00;08:22:18;00:17:18;00:17:18;00:16:51;00:16:51;00:17:18;00:16:51;00:00:42;00:00:42;Scheduled stop;0;00:00:18;00:00:18;00:18:00;00:18:00;00:17:28;00:17:28;00:18:00;00:18:00;00:17:33;00:17:33;−27;0;0;0;0;0;0
66;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:03:18;08:03:29;08:04:00;08:04:34;;;;;;;00:00:42;00:01:05;Scheduled stop;0;00:00:11;00:00:34;;;;;;;;;;23;0;0;0;0;0
66;0;/Upp (Northbound)/Älvsjö - Solna (1000);1048;1048;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:21:18;08:21:25;08:22:00;08:22:07;00:17:18;00:17:18;00:16:51;00:16:51;00:17:18;00:16:51;00:00:42;00:00:42;Scheduled stop;0;00:00:07;00:00:07;00:18:00;00:18:00;00:17:56;00:17:56;00:18:00;00:18:00;00:17:33;00:17:33;−27;0;0;0;0;0;0
